Kommentar >4. Zündung, 22.04.2016 Name 10 0< Sondennamen 


DatumZeit:22.04.2016 13:12:614
Dateiname:./messdaten/tank8_013.dat

"Section HEADER"
Zeit [s]:	Spannung TW [V]:	Strom TW [A]:	Spannung SP [V]:	Strom SP [A]:	Tankdruck [mV]:	
Gas K [mg/s]:	Gas A [mg/s]:	Schub [mV]:	TWasser AN [C]:	TWasser KA [C]:	TWasser GH [C]:	
TWasser SP [C]:	TWasser ST [C]:	TSchlauch AN [C]:	TSchlauch SP [C]:	T Kraftsensor [C]:	Tankdruck PF [Pa]:	
Leistung TW [kW]:	Leistung SP [kW]:	Schub [mN]:	Fremdfeld [mT]:	
EndSection


Section "Data"
8.17	79.90	334.735	33.414	471.381	5381.188	22.194	59.860	10.376	24.99	23.78	23.94	20.28	23.86	24.02	25.56	21.67	0.434	26.747	15.751	23	100.374	
8.23	79.90	334.735	33.414	471.381	5381.188	22.194	59.860	10.376	24.99	23.78	23.94	20.28	23.86	24.02	25.56	21.67	0.434	26.747	15.751	23	100.374	
8.31	79.29	336.680	37.891	473.001	5381.188	23.012	59.821	10.376	25.24	23.94	23.94	20.94	23.70	24.02	25.65	21.75	0.434	26.694	17.922	23	100.718	
8.43	79.29	336.680	37.891	473.001	5381.188	23.012	59.821	10.688	23.54	23.37	24.02	25.40	23.78	23.94	24.11	21.91	0.434	26.694	17.922	24	100.718	
8.51	79.29	336.680	37.891	473.001	5381.188	23.012	59.821	10.688	23.54	23.37	24.02	25.40	23.78	23.94	24.11	21.91	0.434	26.694	17.922	24	100.718	
8.53	79.06	335.128	33.251	471.069	5381.188	23.699	59.834	10.688	23.54	23.37	24.02	25.40	23.78	23.94	24.11	21.91	0.434	26.494	15.664	24	100.307	
8.61	79.06	335.128	33.251	471.069	5381.188	23.699	59.834	10.688	23.54	23.37	24.02	25.40	23.78	23.94	24.11	21.91	0.434	26.494	15.664	24	100.307	
8.68	79.06	335.128	33.251	471.069	5381.188	23.699	59.834	10.688	24.19	23.29	23.62	22.72	24.27	24.11	24.75	21.02	0.434	26.494	15.664	24	100.307	
8.76	78.57	335.904	33.771	470.088	5381.188	24.011	59.834	10.688	24.19	23.29	23.62	22.72	24.27	24.11	24.75	21.02	0.434	26.391	15.876	24	100.099	
8.84	78.57	335.904	33.771	470.088	5381.188	24.011	59.834	10.804	24.83	23.62	23.94	20.20	23.94	24.02	25.24	21.65	0.434	26.391	15.876	24	100.099	
8.92	79.25	335.511	34.160	471.381	5381.188	24.141	59.860	10.804	24.83	23.62	23.94	20.20	23.94	24.02	25.24	21.65	0.434	26.590	16.103	24	100.374	
8.98	79.25	335.511	34.160	471.381	5381.188	24.141	59.860	10.804	24.90	24.00	23.84	21.81	23.52	24.00	25.47	21.81	0.434	26.590	16.103	24	100.374	
9.05	78.73	335.707	33.965	470.742	5382.500	24.257	59.834	10.804	24.90	24.00	23.84	21.81	23.52	24.00	25.47	21.81	0.436	26.431	15.989	24	100.238	
9.13	78.73	335.707	33.965	470.742	5382.500	24.257	59.834	11.788	24.33	23.60	24.57	23.36	23.76	23.52	24.98	21.89	0.436	26.431	15.989	26	100.238	
9.19	78.73	335.707	33.965	470.742	5382.500	24.257	59.834	11.788	24.33	23.60	24.57	23.36	23.76	23.52	24.98	21.89	0.436	26.431	15.989	26	100.238	
9.24	78.73	335.707	33.965	470.742	5382.500	24.257	59.834	11.788	24.33	23.60	24.57	23.36	23.76	23.52	24.98	21.89	0.436	26.431	15.989	26	100.238	
9.33	78.44	336.287	37.891	472.674	5382.500	24.401	59.808	11.788	24.33	23.60	24.57	23.36	23.76	23.52	24.98	21.89	0.436	26.377	17.910	26	100.648	
9.43	78.44	336.287	37.891	472.674	5382.500	24.401	59.808	11.050	24.33	23.60	24.57	23.36	23.76	23.52	24.98	21.89	0.436	26.377	17.910	24	100.648	
9.45	78.44	336.287	37.891	472.674	5382.500	24.401	59.808	11.050	23.52	23.36	24.00	25.39	23.68	23.84	24.00	21.89	0.436	26.377	17.910	24	100.648	
9.58	78.27	336.091	33.932	470.415	5382.500	24.764	59.834	11.050	23.52	23.36	24.00	25.39	23.68	23.84	24.00	21.89	0.436	26.307	15.962	24	100.168	
